(141,82)
(142,82)
(148,82)
(149,82)
(150,82)
(151,82)
(152,82)
(153,82)
(154,82)
(155,82)
(156,82)
(157,82)
(158,82)
(159,82)
(81,83)
(82,83)
(83,83)
(84,83)
(106,83)
(107,83)
(108,83)
(109,83)
(110,83)
(111,83)
(120,83)
(121,83)
(122,83)
(123,83)
(124,83)
(133,83)
(134,83)
(135,83)
(136,83)
(138,83)
(139,83)
(140,83)
(141,83)
(142,83)
(148,83)
(149,83)
(150,83)
(151,83)
(152,83)
(153,83)
(154,83)
(155,83)
(156,83)
(157,83)
(158,83)
(159,83)
(81,84)
(82,84)
(83,84)
(84,84)
(106,84)
(107,84)
(108,84)
(109,84)
(110,84)
(111,84)
(120,84)
(121,84)
(133,84)
(134,84)
(135,84)
(136,84)
(139,84)
(140,84)
(141,84)
(148,84)
(154,84)
(155,84)
(156,84)
(157,84)
(158,84)
(159,84)
(81,85)
(82,85)
(83,85)
(84,85)
(106,85)
(107,85)
(108,85)
(109,85)
(110,85)
(111,85)
(120,85)
(121,85)
(122,85)
(123,85)
(124,85)
(125,85)
(139,85)
(140,85)
(141,85)
(148,85)
(154,85)
(155,85)
(156,85)
(157,85)
(158,85)
(159,85)
(81,86)
(82,86)
(83,86)
(84,86)
(106,86)
(107,86)
(108,86)
(109,86)
(110,86)
(111,86)
(120,86)
(121,86)
(122,86)
(123,86)
(124,86)
(125,86)
(155,86)
(156,86)
(157,86)
(158,86)
(159,86)
(81,87)
(82,87)
(83,87)
(84,87)
(85,87)
(86,87)
(87,87)
(88,87)
(106,87)
(107,87)
(108,87)
(109,87)
(110,87)
(111,87)
(122,87)
(123,87)
(124,87)
(155,87)
(156,87)
(157,87)
(158,87)
(159,87)
(81,88)
(82,88)
(83,88)
(84,88)
(85,88)
(86,88)
(87,88)
(88,88)
(106,88)
(107,88)
(108,88)
(109,88)
(110,88)
(111,88)
(155,88)
(156,88)
(157,88)
(158,88)
(159,88)
(81,89)
(82,89)
(83,89)
(84,89)
(106,89)
(107,89)
(108,89)
(109,89)
(110,89)
(111,89)
(155,89)
(156,89)
(157,89)
(158,89)
(159,89)
(81,90)
(82,90)
(83,90)
(84,90)
(106,90)
(107,90)
(108,90)
(109,90)
(110,90)
(111,90)
(155,90)
(156,90)
(157,90)
(158,90)
(81,91)
(82,91)
(83,91)
(84,91)
(106,91)
(107,91)
(108,91)
(109,91)
(110,91)
(111,91)
(155,91)
(156,91)
(157,91)
(158,91)
(81,92)
(82,92)
(83,92)
(85,92)
(86,92)
(106,92)
(107,92)
(108,92)
(109,92)
(110,92)
(111,92)
(155,92)
(156,92)
(157,92)
(158,92)
(81,93)
(82,93)
(83,93)
(84,93)
(85,93)
(86,93)
(87,93)
(107,93)
(108,93)
(109,93)
(110,93)
(111,93)
(133,93)
(134,93)
(135,93)
(136,93)
(137,93)
(138,93)
(139,93)
(140,93)
(141,93)
(155,93)
(156,93)
(157,93)
(158,93)
(81,94)
(82,94)
(83,94)
(84,94)
(85,94)
(86,94)
(87,94)
(107,94)
(108,94)
(109,94)
(110,94)
(111,94)
(133,94)
(134,94)
(135,94)
(136,94)
(137,94)
(138,94)
(139,94)
(140,94)
(141,94)
(148,94)
(149,94)
(150,94)
(151,94)
(152,94)
(153,94)
(155,94)
(156,94)
(157,94)
(158,94)
(80,95)
(81,95)
(82,95)
(83,95)
(133,95)
(134,95)
(135,95)
(136,95)
(137,95)
(138,95)
(139,95)
(140,95)
(141,95)
(148,95)
(149,95)
(150,95)
(151,95)
(152,95)
(153,95)
(155,95)
(156,95)
(157,95)
(158,95)
(159,95)
(80,96)
(81,96)
(82,96)
(83,96)
(133,96)
(134,96)
(135,96)
(136,96)
(137,96)
(138,96)
(139,96)
(140,96)
(141,96)
(148,96)
(149,96)
(150,96)
(151,96)
(152,96)
(153,96)
(155,96)
(156,96)
(157,96)
(158,96)
(159,96)
(80,97)
(81,97)
(82,97)
(83,97)
(120,97)
(121,97)
(122,97)
(123,97)
(124,97)
(133,97)
(134,97)
(135,97)
(136,97)
(137,97)
(138,97)
(139,97)
(140,97)
(141,97)
(148,97)
(149,97)
(150,97)
(151,97)
(152,97)
(153,97)
(155,97)
(156,97)
(158,97)
(159,97)
(80,98)
(81,98)
(82,98)
(83,98)
(123,98)
(124,98)
(125,98)
(134,98)
(135,98)
(136,98)
(137,98)
(138,98)
(139,98)
(140,98)
(141,98)
(148,98)
(149,98)
(150,98)
(151,98)
(152,98)
(153,98)
(155,98)
(156,98)
(158,98)
(159,98)
(80,99)
(81,99)
(82,99)
(83,99)
(84,99)
(85,99)
(86,99)
(87,99)
(88,99)
(89,99)
(90,99)
(91,99)
(92,99)
(93,99)
(94,99)
(95,99)
(96,99)
(97,99)
(98,99)
(119,99)
(120,99)
(121,99)
(122,99)
(123,99)
(124,99)
(125,99)
(134,99)
(135,99)
(136,99)
(137,99)
(138,99)
(139,99)
(140,99)
(141,99)
(148,99)
(149,99)
(150,99)
(151,99)
(152,99)
(153,99)
(155,99)
(156,99)
(157,99)
(158,99)
(159,99)
(80,100)
(81,100)
(82,100)
(83,100)
(84,100)
(85,100)
(86,100)
(87,100)
(88,100)
(89,100)
(90,100)
(91,100)
(92,100)
(93,100)
(94,100)
(95,100)
(96,100)
(97,100)
(98,100)
(119,100)
(120,100)
(121,100)
(122,100)
(123,100)
(124,100)
(134,100)
(135,100)
(136,100)
(137,100)
(138,100)
(139,100)
(140,100)
(141,100)
(148,100)
(149,100)
(150,100)
(151,100)
(152,100)
(153,100)
(154,100)
(155,100)
(157,100)
(158,100)
(159,100)
(82,101)
(83,101)
(84,101)
(86,101)
(87,101)
(88,101)
(89,101)
(90,101)
(91,101)
(92,101)
(93,101)
(94,101)
(95,101)
(96,101)
(97,101)
(98,101)
(99,101)
(120,101)
(121,101)
(122,101)
(123,101)
(124,101)
(134,101)
(135,101)
(136,101)
(137,101)
(138,101)
(139,101)
(140,101)
(141,101)
(148,101)
(149,101)
(150,101)
(151,101)
(152,101)
(153,101)
(154,101)
(155,101)
(156,101)
(157,101)
(158,101)
(159,101)
(82,102)
(83,102)
(84,102)
(121,102)
(122,102)
(123,102)
(134,102)
(135,102)
(136,102)
(137,102)
(138,102)
(139,102)
(140,102)
(155,102)
(157,102)
(158,102)
(159,102)
(81,103)
(82,103)
(83,103)
(84,103)
(120,103)
(121,103)
(122,103)
(123,103)
(124,103)
(156,103)
(157,103)
(158,103)
(159,103)
(81,104)
(82,104)
(83,104)
(84,104)
(122,104)
(123,104)
(124,104)
(125,104)
(156,104)
(157,104)
(158,104)
(159,104)
(81,105)
(82,105)
(83,105)
(84,105)
(119,105)
(120,105)
(121,105)
(122,105)
(123,105)
(124,105)
(156,105)
(157,105)
(158,105)
(159,105)
(81,106)
(82,106)
(83,106)
(84,106)
(120,106)
(121,106)
(122,106)
(123,106)
(156,106)
(157,106)
(158,106)
(159,106)
(81,107)
(82,107)
(83,107)
(84,107)
(85,107)
(86,107)
(87,107)
(120,107)
(121,107)
(122,107)
(123,107)
(124,107)
(156,107)
(157,107)
(158,107)
(159,107)
(81,108)
(82,108)
(83,108)
(84,108)
(85,108)
(86,108)
(87,108)
(88,108)
(156,108)
(157,108)
(158,108)
(159,108)
(81,109)
(82,109)
(83,109)
(108,109)
(109,109)
(110,109)
(155,109)
(156,109)
(157,109)
(158,109)
(159,109)
(81,110)
(82,110)
(83,110)
(106,110)
(107,110)
(108,110)
(109,110)
(155,110)
(156,110)
(157,110)
(158,110)
(159,110)
(81,111)
(82,111)
(83,111)
(106,111)
(107,111)
(108,111)
(109,111)
(155,111)
(156,111)
(157,111)
(158,111)
(159,111)
(81,112)
(82,112)
(83,112)
(106,112)
(107,112)
(108,112)
(109,112)
(155,112)
(156,112)
(157,112)
(158,112)
(81,113)
(82,113)
(83,113)
(84,113)
(85,113)
(86,113)
(87,113)
(106,113)
(107,113)
(108,113)
(109,113)
(133,113)
(134,113)
(135,113)
(136,113)
(137,113)
(138,113)
(139,113)
(155,113)
(156,113)
(157,113)
(158,113)
(81,114)
(82,114)
(83,114)
(84,114)
(85,114)
(86,114)
(87,114)
(106,114)
(107,114)
(108,114)
(109,114)
(136,114)
(137,114)
(138,114)
(139,114)
(140,114)
(148,114)
(149,114)
(150,114)
(151,114)
(155,114)
(156,114)
(157,114)
(158,114)
(81,115)
(82,115)
(83,115)
(106,115)
(107,115)
(108,115)
(109,115)
(135,115)
(136,115)
(137,115)
(138,115)
(139,115)
(140,115)
(148,115)
(149,115)
(150,115)
(151,115)
(152,115)
(153,115)
(154,115)
(155,115)
(156,115)
(157,115)
(81,116)
(82,116)
(83,116)
(106,116)
(107,116)
(108,116)
(109,116)
(134,116)
(135,116)
(136,116)
(137,116)
(138,116)
(139,116)
(148,116)
(149,116)
(150,116)
(151,116)
(152,116)
(155,116)
(156,116)
(157,116)
(81,117)
(82,117)
(83,117)
(106,117)
(107,117)
(108,117)
(109,117)
(134,117)
(135,117)
(136,117)
(137,117)
(138,117)
(139,117)
(148,117)
(149,117)
(150,117)
(151,117)
(152,117)
(155,117)
(156,117)
(81,118)
(82,118)
(83,118)
(106,118)
(107,118)
(108,118)
(109,118)
(134,118)
(135,118)
(136,118)
(137,118)
(138,118)
(139,118)
(148,118)
(149,118)
(150,118)
(151,118)
(155,118)
(156,118)
(157,118)
(158,118)
(81,119)
(82,119)
(83,119)
(106,119)
(107,119)
(108,119)
(109,119)
(134,119)
(135,119)
(136,119)
(137,119)
(138,119)
(139,119)
(148,119)
(149,119)
(150,119)
(151,119)
(155,119)
(156,119)
(157,119)
(158,119)
(81,120)
(82,120)
(106,120)
(107,120)
(108,120)
(109,120)
(134,120)
(135,120)
(136,120)
(137,120)
(138,120)
(139,120)
(148,120)
(149,120)
(150,120)
(151,120)
(152,120)
(155,120)
(157,120)
(158,120)
(81,121)
(82,121)
(106,121)
(107,121)
(108,121)
(109,121)
(134,121)
(135,121)
(136,121)
(137,121)
(138,121)
(139,121)
(148,121)
(149,121)
(150,121)
(151,121)
(152,121)
(153,121)
(154,121)
(155,121)
(157,121)
(158,121)
(81,122)
(82,122)
(86,122)
(87,122)
(88,122)
(89,122)
(90,122)
(91,122)
(92,122)
(93,122)
(96,122)
(97,122)
(106,122)
(107,122)
(108,122)
(134,122)
(135,122)
(150,122)
(151,122)
(152,122)
(153,122)
(154,122)
(157,122)
(158,122)
(81,123)
(82,123)
(87,123)
(88,123)
(89,123)
(90,123)
(91,123)
(92,123)
(93,123)
(96,123)
(97,123)
(98,123)
(106,123)
(107,123)
(108,123)
(153,123)
(156,123)
(157,123)
(81,124)
(82,124)
(87,124)
(88,124)
(89,124)
(91,124)
(92,124)
(106,124)
(107,124)
(108,124)
(156,124)
(157,124)
(81,125)
(82,125)
(90,125)
(91,125)
(92,125)
(93,125)
(94,125)
(95,125)
(96,125)
(97,125)
(98,125)
(106,125)
(107,125)
(108,125)
(156,125)
(157,125)
(81,126)
(82,126)
(85,126)
(86,126)
(87,126)
(93,126)
(94,126)
(95,126)
(96,126)
(105,126)
(106,126)
(107,126)
(108,126)
(156,126)
(157,126)
(81,127)
(82,127)
(84,127)
(85,127)
(86,127)
(87,127)
(93,127)
(94,127)
(95,127)
(101,127)
(102,127)
(106,127)
(107,127)
(108,127)
(156,127)
(157,127)
(81,128)
(82,128)
(85,128)
(86,128)
(87,128)
(93,128)
(94,128)
(95,128)
(100,128)
(101,128)
(102,128)
(103,128)
(104,128)
(106,128)
(107,128)
(108,128)
(150,128)
(151,128)
(152,128)
(156,128)
(157,128)
(81,129)
(82,129)
(100,129)
(101,129)
(102,129)
(103,129)
(104,129)
(106,129)
(107,129)
(108,129)
(149,129)
(150,129)
(151,129)
(152,129)
(155,129)
(156,129)
(157,129)
(81,130)
(82,130)
(83,130)
(84,130)
(85,130)
(86,130)
(87,130)
(106,130)
(107,130)
(108,130)
(109,130)
(110,130)
(111,130)
(112,130)
(113,130)
(114,130)
(115,130)
(116,130)
(117,130)
(118,130)
(119,130)
(120,130)
(121,130)
(122,130)
(123,130)
(124,130)
(125,130)
(126,130)
(127,130)
(128,130)
(150,130)
(151,130)
(152,130)
(155,130)
(156,130)
(157,130)
(82,131)
(83,131)
(84,131)
(85,131)
(86,131)
(87,131)
(88,131)
(89,131)
(90,131)
(91,131)
(92,131)
(93,131)
(94,131)
(95,131)
(96,131)
(97,131)
(98,131)
(106,131)
(107,131)
(108,131)
(109,131)
(110,131)
(111,131)
(112,131)
(113,131)
(114,131)
(115,131)
(116,131)
(117,131)
(118,131)
(119,131)
(120,131)
(121,131)
(122,131)
(123,131)
(124,131)
(125,131)
(126,131)
(127,131)
(128,131)
(129,131)
(130,131)
(131,131)
(132,131)
(133,131)
(134,131)
(135,131)
(136,131)
(137,131)
(138,131)
(139,131)
(151,131)
(152,131)
(155,131)
(156,131)
(157,131)
(93,132)
(94,132)
(95,132)
(96,132)
(97,132)
(98,132)
(99,132)
(100,132)
(101,132)
(102,132)
(103,132)
(104,132)
(105,132)
(106,132)
(107,132)
(108,132)
(109,132)
(110,132)
(111,132)
(112,132)
(113,132)
(114,132)
(115,132)
(116,132)
(117,132)
(118,132)
(119,132)
(120,132)
(121,132)
(122,132)
(123,132)
(124,132)
(125,132)
(126,132)
(127,132)
(128,132)
(129,132)
(130,132)
(131,132)
(132,132)
(133,132)
(134,132)
(135,132)
(136,132)
(137,132)
(138,132)
(139,132)
(140,132)
(141,132)
(142,132)
(143,132)
(144,132)
(145,132)
(146,132)
(147,132)
(148,132)
(149,132)
(150,132)
(151,132)
(155,132)
(156,132)
(157,132)
(105,133)
(106,133)
(107,133)
(108,133)
(110,133)
(117,133)
(118,133)
(119,133)
(120,133)
(121,133)
(122,133)
(123,133)
(124,133)
(125,133)
(126,133)
(127,133)
(128,133)
(129,133)
(130,133)
(131,133)
(132,133)
(133,133)
(134,133)
(135,133)
(136,133)
(137,133)
(138,133)
(139,133)
(140,133)
(141,133)
(142,133)
(143,133)
(144,133)
(145,133)
(146,133)
(147,133)
(148,133)
(149,133)
(150,133)
(151,133)
(152,133)
(153,133)
(154,133)
(155,133)
(156,133)
(157,133)
(133,134)
(134,134)
(135,134)
(136,134)
(137,134)
(138,134)
(139,134)
(140,134)
(141,134)
(142,134)
(143,134)
(144,134)
(145,134)
(146,134)
(147,134)
(148,134)
(149,134)
(150,134)
(151,134)
(152,134)
(153,134)
(154,134)
(155,134)
(156,134)
(157,134)
(156,135)
